id,carat,cut,color,clarity,depth,table,x,y,z,price
76467,1.53,Premium,G,VS2,62.3,61.0,7.37,7.27,4.56,11077
7091,1.55,Ideal,H,VS2,60.8,56.0,7.52,7.57,4.58,12633
68183,0.31,Very Good,J,SI2,62.9,54.0,4.31,4.35,2.73,418
92760,0.3,Ideal,F,IF,61.7,55.0,4.34,4.32,2.67,914
153469,0.6,Premium,E,SI1,59.6,61.0,5.48,5.51,3.28,1708
149164,1.0,Premium,D,VVS2,62.8,59.0,6.3,6.24,3.94,9139
164853,2.08,Premium,I,SI1,62.6,58.0,8.13,8.1,5.08,15931
25211,0.41,Premium,G,VS1,60.7,58.0,4.8,4.78,2.9,899
113906,1.2,Ideal,G,SI1,62.3,57.0,6.81,6.76,4.23,6326
121602,0.31,Ideal,F,VVS2,61.2,55.0,4.38,4.39,2.68,694
160797,0.41,Ideal,G,VVS2,61.7,56.0,4.77,4.76,2.94,1076
76267,0.33,Premium,E,SI1,61.7,58.0,4.43,4.45,2.74,583
82902,1.06,Very Good,D,SI1,62.3,57.0,6.49,6.52,4.05,5833
94242,0.73,Premium,G,SI1,60.4,59.0,5.81,5.85,3.52,2511
60516,0.92,Very Good,E,SI2,62.7,57.0,6.16,6.23,3.9,4057
85834,1.01,Good,D,SI2,65.8,59.0,6.1,6.15,4.02,3447
14615,0.83,Ideal,I,IF,60.6,55.0,6.03,6.09,3.69,3729
174872,1.0,Premium,F,VS2,63.0,56.0,6.38,6.34,4.0,6334
36374,0.5,Very Good,G,VVS2,63.2,56.0,5.04,5.08,3.19,1920
97560,0.54,Very Good,G,VS2,61.4,59.0,5.25,5.3,3.24,1640
71628,1.0,Fair,F,SI1,65.3,56.0,6.38,6.29,4.1,5152
189751,1.51,Ideal,I,SI2,63.0,57.0,7.3,7.26,4.59,7270
100257,1.57,Premium,H,VS2,62.2,60.0,7.48,7.44,4.64,13112
46821,1.51,Very Good,H,VS2,63.1,58.0,7.29,7.23,4.57,9996
91304,2.12,Premium,G,SI2,60.9,58.0,8.27,8.3,5.04,12644
35147,0.54,Ideal,E,SI1,61.8,56.0,5.22,5.25,3.24,1421
156838,0.35,Ideal,D,VS2,61.6,55.0,4.6,4.57,2.82,827
65325,0.41,Ideal,F,VS1,62.3,56.0,4.79,4.78,2.98,1191
55163,0.35,Ideal,H,SI1,61.8,54.0,4.53,4.55,2.8,605
28134,1.0,Premium,E,SI1,62.0,57.0,6.44,6.39,3.98,4932
54030,0.52,Ideal,G,SI2,62.0,56.0,5.15,5.18,3.2,1179
84670,0.72,Ideal,D,VS1,61.3,54.0,5.76,5.82,3.55,3724
2172,0.3,Ideal,G,VVS1,62.1,54.0,4.31,4.33,2.68,764
124674,1.7,Premium,H,VS1,61.7,58.0,7.72,7.61,4.74,12979
151231,0.75,Premium,D,SI1,59.9,60.0,5.98,5.9,3.55,2909
161583,0.4,Very Good,E,VS1,60.7,63.0,4.66,4.72,2.86,1004
111041,0.5,Good,D,SI1,63.2,56.0,5.06,5.09,3.2,655
152813,1.52,Premium,G,VVS2,60.3,58.0,7.48,7.44,4.5,14157
145909,0.37,Very Good,F,SI1,59.1,58.0,4.76,4.79,2.82,663
167983,0.61,Ideal,I,VS1,61.6,56.0,5.43,5.47,3.37,2563
161317,0.31,Ideal,D,VS2,62.1,56.0,4.32,4.34,2.69,626
73491,1.02,Premium,F,SI1,59.6,60.0,6.59,6.53,3.91,4898
15998,0.41,Premium,G,VS2,62.6,58.0,4.76,4.72,2.97,1061
106229,1.53,Premium,G,VVS2,61.8,59.0,7.31,7.38,4.54,15404
29185,0.51,Premium,D,SI1,62.7,57.0,5.09,5.13,3.2,1343
190202,0.51,Ideal,H,VS1,61.7,55.0,5.14,5.18,3.19,1781
127465,1.55,Ideal,I,SI1,62.5,56.0,7.36,7.43,4.63,10255
106871,2.23,Premium,I,SI2,61.7,60.0,8.38,8.33,5.14,13134
72993,1.57,Premium,H,VS2,62.3,58.0,7.36,7.4,4.6,10428
150103,0.4,Ideal,G,SI1,60.5,56.0,4.78,4.8,2.89,673
21372,0.74,Ideal,H,VS2,61.4,57.0,5.81,5.83,3.57,2671
41229,1.11,Fair,I,VS2,65.7,58.0,6.32,6.26,4.21,4831
134345,0.72,Ideal,I,VVS2,61.8,57.0,5.73,5.75,3.55,2467
144602,2.0,Good,I,SI2,63.3,56.0,7.88,7.97,5.01,11312
25818,1.0,Good,F,SI1,61.7,61.0,6.35,6.32,3.9,6264
135635,1.5,Premium,E,VS2,62.7,58.0,7.34,7.27,4.58,14323
44556,1.21,Ideal,G,SI1,62.3,56.0,6.81,6.86,4.27,6741
94995,0.59,Very Good,G,VS2,61.9,57.0,5.35,5.39,3.32,1580
181152,0.43,Premium,G,VS2,59.1,60.0,4.96,4.9,2.91,1113
93610,1.5,Premium,J,VVS1,61.8,60.0,7.31,7.33,4.53,9322
39935,0.33,Ideal,F,VVS1,61.9,55.0,4.46,4.48,2.76,853
82947,0.52,Ideal,E,VS2,62.4,57.0,5.11,5.15,3.2,1644
10891,1.05,Ideal,G,VS1,62.9,57.0,6.42,6.45,4.05,7592
110597,1.22,Premium,H,VS1,61.7,58.0,6.81,6.74,4.18,7466
20425,0.33,Ideal,H,SI2,61.5,56.0,4.42,4.45,2.73,517
133412,0.35,Very Good,E,VS2,62.9,58.0,4.48,4.52,2.83,767
18041,0.91,Very Good,F,SI1,62.6,57.0,6.09,6.17,3.84,3974
109580,1.74,Ideal,G,SI1,62.0,57.0,7.73,7.69,4.78,13884
32604,0.72,Ideal,G,SI2,61.6,57.0,5.73,5.79,3.55,2385
5997,2.05,Ideal,E,SI2,62.5,56.0,8.13,8.1,5.06,18398
47124,1.06,Ideal,H,VS2,61.7,55.0,6.57,6.5,4.03,5447
183208,0.51,Very Good,G,VS2,61.6,58.0,5.1,5.13,3.15,1343
83955,0.54,Ideal,H,SI2,61.0,55.0,5.26,5.33,3.22,1065
158052,0.55,Very Good,J,SI1,62.7,56.0,5.18,5.22,3.27,984
135543,1.01,Good,G,SI1,63.5,58.0,6.33,6.38,4.04,4372
81384,0.36,Premium,E,VS1,61.9,58.0,4.52,4.55,2.81,681
9656,0.7,Good,F,SI1,58.5,64.0,5.82,5.78,3.38,2155
190471,0.5,Ideal,G,VS2,62.8,57.0,5.11,5.08,3.19,1431
37113,0.44,Very Good,E,SI1,61.2,56.0,4.9,4.92,2.99,1015
137777,0.58,Ideal,E,VS1,62.1,54.0,5.34,5.38,3.33,1966
108590,0.52,Ideal,E,SI1,61.8,56.0,5.17,5.2,3.21,1454
86241,0.74,Ideal,G,VS2,61.7,55.0,5.84,5.86,3.6,3048
11675,0.51,Ideal,E,VS2,62.9,55.0,5.09,5.14,3.21,1652
69244,0.32,Ideal,D,VS2,61.4,57.0,4.41,4.46,2.73,758
116205,1.74,Premium,H,SI1,62.0,58.0,7.72,7.66,4.77,13462
136491,0.32,Very Good,E,VS2,62.7,57.0,4.38,4.4,2.75,658
21798,0.71,Very Good,D,VS2,59.4,60.0,5.77,5.84,3.44,2915
51200,0.37,Ideal,I,VS1,59.4,57.0,4.73,4.75,2.82,703
173119,0.3,Premium,D,SI1,62.6,60.0,4.26,4.28,2.67,552
176043,0.43,Very Good,H,SI1,62.5,56.0,4.82,4.85,3.02,944
8293,1.56,Premium,H,SI1,61.1,59.0,7.56,7.51,4.61,10236
106504,0.31,Ideal,G,VS1,62.2,57.0,4.27,4.29,2.66,542
54611,1.0,Good,G,VS2,61.1,61.0,6.42,6.45,3.93,6232
181006,0.31,Ideal,E,VVS2,61.8,56.0,4.38,4.39,2.71,816
14750,1.07,Ideal,G,VS1,61.9,57.0,6.58,6.54,4.06,7544
129992,0.25,Very Good,F,VVS2,61.6,60.0,4.05,4.08,2.5,591
166208,2.2,Ideal,I,VS2,62.4,55.0,8.34,8.31,5.18,15073
16726,0.32,Ideal,G,VVS1,60.2,57.0,4.47,4.44,2.67,838
121143,1.51,Ideal,J,VVS2,61.3,54.0,7.44,7.4,4.56,8574
47273,1.01,Premium,F,SI2,62.0,60.0,6.42,6.38,3.96,4816
110423,0.52,Ideal,D,VS2,62.0,56.0,5.17,5.15,3.2,1822
26718,0.3,Ideal,H,VVS2,61.6,55.0,4.28,4.3,2.64,577
95256,0.9,Very Good,I,VS1,61.6,54.0,6.15,6.19,3.8,4042
70344,1.0,Very Good,F,SI1,62.9,58.0,6.34,6.37,3.99,4827
42613,0.7,Premium,D,SI2,60.9,58.0,5.72,5.67,3.47,2491
2109,0.34,Very Good,H,VVS1,61.3,54.0,4.51,4.56,2.78,638
136382,0.61,Ideal,G,VS1,62.7,54.6,5.38,5.4,3.38,2240
182929,0.51,Ideal,F,SI2,61.3,57.0,5.14,5.17,3.16,1100
186847,0.3,Premium,E,VS2,60.7,59.0,4.32,4.36,2.63,658
134286,0.34,Premium,E,SI2,61.7,58.0,4.48,4.54,2.78,477
163220,1.05,Ideal,D,SI1,60.0,57.0,6.65,6.59,3.97,6563
106503,0.5,Ideal,E,SI1,62.9,58.0,5.04,5.06,3.18,1332
59480,0.34,Ideal,D,VS2,60.7,56.0,4.52,4.56,2.76,734
107433,0.32,Ideal,H,VS2,62.0,56.0,4.41,4.38,2.73,648
45019,0.9,Fair,G,SI1,66.2,60.0,6.08,5.97,3.95,3088
5204,0.53,Premium,F,SI1,61.5,58.0,5.21,5.18,3.2,1376
167446,0.56,Ideal,F,VS2,62.5,56.0,5.25,5.29,3.29,1580
125493,1.51,Premium,H,VS1,62.6,58.0,7.36,7.25,4.57,10968
122276,1.02,Good,G,VS1,58.4,63.0,6.6,6.55,3.83,6177
28644,1.02,Ideal,F,SI1,61.4,55.0,6.47,6.53,3.99,5804
26486,0.3,Ideal,G,VVS1,61.1,57.0,4.32,4.34,2.64,764
106866,1.01,Good,D,SI2,63.8,59.0,6.38,6.33,4.05,4624
174726,0.3,Ideal,H,IF,62.1,56.0,4.29,4.31,2.67,635
117377,1.02,Good,G,VS1,60.4,60.0,6.42,6.53,3.91,6937
76370,0.55,Premium,F,SI1,61.2,58.0,5.25,5.31,3.23,1415
155548,1.51,Premium,I,SI1,61.2,60.0,7.36,7.37,4.5,9209
160688,1.14,Ideal,E,SI2,60.2,58.0,6.79,6.87,4.11,4939
117983,0.55,Very Good,G,VS2,61.1,58.0,5.28,5.34,3.25,1803
96598,0.72,Good,H,VS1,63.9,57.0,5.65,5.68,3.62,2473
136490,0.41,Ideal,E,VVS2,59.8,57.0,4.85,4.87,2.89,1205
42099,0.74,Ideal,E,VS2,62.1,56.0,5.79,5.82,3.6,3041
145183,0.38,Ideal,F,VS2,61.5,54.0,4.66,4.7,2.88,891
95370,1.03,Ideal,G,SI1,61.9,56.0,6.47,6.43,4.0,4861
181875,1.5,Premium,J,VS2,62.1,61.0,7.32,7.3,4.53,8010
136198,0.5,Premium,F,VS2,62.3,58.0,5.08,5.04,3.14,1452
73408,0.58,Ideal,D,VS2,61.1,57.0,5.38,5.42,3.3,1923
109301,0.74,Premium,E,VS2,61.6,58.0,5.82,5.79,3.57,2860
100182,0.3,Premium,D,VS2,61.5,59.0,4.32,4.34,2.66,710
119532,1.52,Very Good,E,SI1,61.1,57.0,7.46,7.39,4.54,10880
189089,0.41,Ideal,G,VVS1,61.9,56.0,4.78,4.76,2.95,1257
111686,1.01,Fair,H,SI1,65.2,59.0,6.19,6.24,4.05,4375
192794,0.42,Ideal,D,VVS2,61.8,57.0,4.82,4.78,2.96,1216
5435,0.9,Fair,F,SI2,65.7,58.0,6.06,6.01,3.93,3251
179203,0.8,Ideal,F,VS2,61.8,56.0,5.98,6.01,3.69,3770
163207,1.07,Ideal,H,VVS1,62.3,55.0,6.55,6.52,4.07,9946
90808,2.08,Premium,I,SI2,62.4,58.0,8.21,8.09,5.08,10850
158610,0.71,Premium,F,VS2,61.3,59.0,5.74,5.77,3.53,2776
158944,0.73,Premium,F,VS2,61.6,59.0,5.75,5.81,3.56,2671
12686,0.4,Ideal,G,SI1,62.9,57.0,4.69,4.73,2.96,716
51424,0.51,Ideal,D,SI2,62.9,57.0,5.12,5.08,3.21,1776
21910,0.33,Ideal,F,VVS1,62.3,56.0,4.44,4.41,2.76,855
60921,0.41,Premium,F,SI1,61.1,59.0,4.79,4.83,2.94,705
70943,0.3,Ideal,E,SI2,61.7,56.0,4.31,4.33,2.67,427
67559,0.33,Very Good,D,SI2,61.6,60.0,4.42,4.44,2.73,447
186744,0.91,Very Good,G,SI1,62.2,57.0,6.19,6.22,3.87,3730
44431,1.21,Very Good,F,SI1,62.3,60.0,6.73,6.78,4.21,5937
191848,1.7,Very Good,G,VS2,62.6,60.0,7.47,7.57,4.7,13088
175760,1.02,Very Good,I,SI2,60.7,56.0,6.5,6.55,3.96,4113
100521,0.5,Premium,H,VS2,61.2,60.0,5.15,5.1,3.14,1228
158767,0.7,Ideal,F,VS1,61.3,57.0,5.71,5.78,3.52,2847
15511,0.41,Premium,D,VVS2,61.9,58.0,4.74,4.73,2.93,1359
126846,0.55,Premium,G,SI1,61.0,60.0,5.21,5.17,3.17,1271
28623,0.51,Ideal,E,VS1,62.0,56.0,5.13,5.15,3.18,2336
151598,0.71,Ideal,D,VS1,61.7,55.0,5.74,5.77,3.55,3508
147842,0.52,Very Good,G,SI1,61.9,58.0,5.13,5.11,3.17,1269
48594,1.2,Ideal,H,SI1,61.9,56.0,6.82,6.85,4.23,6939
31828,0.7,Ideal,G,VS1,62.9,54.0,5.65,5.67,3.56,2633
30176,0.31,Ideal,H,VVS2,62.3,57.0,4.32,4.28,2.68,625
2029,0.71,Ideal,G,VVS2,61.5,56.0,5.72,5.76,3.53,3030
41033,1.06,Ideal,E,VS2,62.0,57.0,6.54,6.6,4.07,6720
181538,1.51,Premium,H,SI2,60.0,60.0,7.34,7.3,4.41,9092
146976,1.04,Ideal,E,SI1,61.1,57.0,6.52,6.5,3.97,5701
67180,1.01,Premium,F,SI2,62.6,61.0,6.34,6.3,3.94,4234
182429,2.2,Premium,J,VS2,61.0,60.0,8.41,8.34,5.11,16575
161724,0.5,Good,J,VS1,63.6,57.0,5.07,5.02,3.2,498
185792,0.51,Very Good,F,VS2,62.9,58.0,5.06,5.1,3.2,1404
77411,0.52,Very Good,I,VS1,60.3,66.0,5.18,5.23,3.13,1138
117023,0.5,Very Good,E,SI1,62.5,57.0,5.05,5.1,3.17,1356
113048,0.7,Ideal,G,VS1,60.6,56.0,5.73,5.76,3.48,2604
123065,1.01,Premium,H,SI2,60.3,58.0,6.56,6.5,3.95,4475
48562,0.42,Premium,D,VVS2,62.3,58.0,4.76,4.8,2.97,982
86079,0.3,Ideal,F,VVS2,61.8,55.0,4.29,4.31,2.66,694
106910,0.58,Very Good,F,SI1,62.9,60.0,5.27,5.32,3.31,1356
1170,0.52,Premium,D,VS2,62.3,58.0,5.17,5.13,3.2,1792
36432,1.01,Ideal,H,SI1,61.3,56.0,6.47,6.52,3.98,4932
123798,0.5,Ideal,G,VS2,62.6,55.0,5.08,5.11,3.19,1422
164489,1.01,Very Good,G,SI2,63.2,59.0,6.3,6.24,3.96,3787
84312,2.0,Ideal,I,VS1,61.4,57.0,8.03,8.1,4.94,18325
106673,1.01,Premium,E,SI2,60.2,58.0,6.42,6.46,3.88,4118
166351,1.04,Ideal,E,SI2,61.2,56.0,6.58,6.55,4.02,4751
151303,1.24,Ideal,H,VS1,61.4,57.0,6.91,6.87,4.24,7370
74579,0.71,Ideal,I,VVS1,61.3,56.0,5.72,5.76,3.52,2964
60612,0.25,Ideal,E,VVS2,62.1,57.0,4.07,4.09,2.53,603
189877,0.41,Premium,G,VS1,60.1,58.0,4.82,4.82,2.89,961
74566,0.32,Ideal,D,VS2,61.7,57.0,4.42,4.38,2.71,972
88791,1.5,Very Good,I,VS2,62.5,58.0,7.29,7.22,4.54,9440
122488,0.87,Ideal,H,SI1,60.2,56.0,6.19,6.16,3.71,3216
71711,0.54,Ideal,D,SI1,61.9,55.0,5.2,5.24,3.24,1786
60880,1.02,Very Good,G,VS2,61.3,59.0,6.41,6.47,3.95,6272
42685,0.54,Ideal,F,VS1,61.8,57.0,5.22,5.25,3.25,1981
152555,2.06,Premium,J,VS2,61.5,58.0,8.24,8.18,5.06,13530
71423,0.31,Ideal,G,VVS1,61.9,56.0,4.32,4.37,2.69,787
152018,0.41,Ideal,G,VVS1,61.8,57.0,4.74,4.79,2.94,1299
56947,1.09,Ideal,F,VS2,62.4,56.0,6.64,6.64,4.14,8131
45935,1.7,Good,I,SI1,63.1,60.0,7.5,7.54,4.74,8449
41724,1.04,Very Good,E,VS1,60.7,59.0,6.61,6.65,4.01,8210
109420,0.9,Premium,H,SI2,62.8,62.0,6.15,6.07,3.82,3464
18621,0.6,Ideal,G,VS2,62.2,56.0,5.39,5.42,3.36,1698
70823,0.55,Very Good,H,VS1,61.5,55.0,5.28,5.33,3.26,1580
25062,0.33,Ideal,G,VS1,62.1,54.0,4.44,4.47,2.77,705
23363,0.39,Good,G,VVS1,63.1,57.0,4.59,4.65,2.91,977
131868,0.32,Ideal,E,VVS2,61.2,56.0,4.37,4.41,2.69,842
42748,0.58,Premium,G,VS1,59.4,58.0,5.41,5.45,3.21,1883
143668,1.1,Ideal,I,VS1,61.8,55.0,6.62,6.58,4.08,5218
58020,0.95,Ideal,I,SI1,61.0,57.0,6.33,6.32,3.86,3437
37517,0.57,Ideal,D,VS1,62.1,57.0,5.28,5.32,3.3,1840
125892,0.74,Very Good,E,VS2,62.8,58.0,5.7,5.78,3.6,2914
107559,0.4,Ideal,E,SI1,62.0,56.0,4.72,4.77,2.94,1026
110222,0.41,Premium,G,VVS1,61.3,58.0,4.78,4.8,2.94,1103
155170,0.32,Premium,H,SI2,62.3,58.0,4.41,4.37,2.73,450
154505,1.01,Premium,E,SI1,62.5,59.0,6.38,6.41,4.0,5281
175659,0.7,Good,E,SI2,63.3,57.0,5.58,5.61,3.55,2095
79191,0.3,Premium,H,SI2,62.2,60.0,4.25,4.28,2.65,360
157933,1.51,Ideal,H,SI1,62.5,58.0,7.33,7.29,4.57,10521
33418,0.91,Premium,H,SI1,63.0,58.0,6.16,6.13,3.87,3676
117912,1.01,Ideal,J,VS2,61.6,57.0,6.4,6.43,3.94,4426
13503,0.35,Ideal,E,VVS1,61.2,57.0,4.53,4.55,2.78,1044
125743,0.4,Ideal,E,VS2,62.4,54.0,4.77,4.74,2.97,1059
128781,1.04,Ideal,G,VS2,61.2,57.0,6.51,6.54,4.0,6340
66923,1.0,Good,G,SI2,64.3,53.0,6.18,6.28,4.0,3590
95693,1.56,Very Good,H,SI2,62.9,58.0,7.32,7.41,4.63,9484
19509,1.52,Very Good,J,SI2,59.5,61.0,7.46,7.53,4.45,8287
5176,0.23,Ideal,E,VVS2,62.8,54.0,3.94,3.97,2.47,530
114172,1.15,Ideal,G,VS2,62.4,57.0,6.67,6.72,4.18,6492
32164,1.01,Ideal,H,I1,61.5,57.0,6.41,6.46,3.96,3297
112820,0.7,Premium,G,VS2,61.5,60.0,5.73,5.68,3.5,2469
111794,1.63,Ideal,I,SI2,62.0,57.0,7.56,7.6,4.7,10600
84624,2.08,Premium,I,SI2,61.8,59.0,8.22,8.17,5.06,14482
160892,1.04,Ideal,H,VS2,62.3,56.0,6.43,6.45,4.01,5824
137044,0.3,Ideal,F,IF,62.3,57.0,4.3,4.33,2.69,886
41290,1.0,Very Good,H,SI2,62.7,63.0,6.38,6.43,4.02,4027
21635,0.72,Ideal,E,SI1,62.6,56.0,5.72,5.74,3.58,2661
93571,2.01,Ideal,H,SI1,62.1,56.0,8.01,8.06,5.0,18069
60877,0.3,Good,H,VS1,63.6,60.0,4.23,4.27,2.71,508
66107,1.01,Very Good,E,VS2,62.8,60.0,6.33,6.38,3.99,6779
181150,1.01,Ideal,F,SI2,61.7,57.0,6.41,6.47,3.97,5164
115406,1.01,Very Good,E,SI2,60.7,60.0,6.49,6.45,3.93,4469
165415,0.43,Premium,F,VVS2,60.9,57.0,4.9,4.92,2.98,1192
20233,0.3,Very Good,E,VVS2,61.6,59.0,4.33,4.36,2.67,682
10092,0.31,Premium,J,VS2,62.6,58.0,4.3,4.33,2.7,388
164072,0.31,Ideal,H,SI1,62.2,56.0,4.34,4.27,2.68,573
43373,0.7,Very Good,G,SI2,60.2,57.0,5.76,5.8,3.48,2138
180452,0.34,Premium,E,SI2,62.0,59.0,4.47,4.42,2.76,576
131886,0.3,Very Good,E,SI2,62.8,58.0,4.26,4.28,2.68,394
120974,1.02,Premium,F,SI1,58.5,58.0,6.57,6.61,3.84,4827
7790,0.91,Ideal,I,SI1,62.2,56.0,6.18,6.16,3.84,3392
149487,0.7,Very Good,F,SI1,61.3,59.0,5.67,5.7,3.48,2312
179335,1.5,Premium,G,SI1,62.8,60.0,7.29,7.25,4.56,8599
101593,1.09,Ideal,I,VS2,61.7,56.0,6.65,6.62,4.1,5182
33049,0.73,Ideal,I,VS1,62.9,56.0,5.74,5.77,3.62,2485
138822,0.34,Ideal,H,VS1,62.1,54.0,4.51,4.56,2.82,765
13836,0.9,Good,G,SI1,64.2,56.0,6.01,6.06,3.87,3455
133258,0.34,Ideal,D,SI1,61.0,56.0,4.51,4.54,2.77,803
74939,2.0,Very Good,H,SI2,63.2,59.0,7.99,8.03,5.05,15773
24940,1.2,Premium,G,VS2,61.9,58.0,6.77,6.73,4.18,7575
168288,0.72,Ideal,F,SI2,62.4,56.0,5.7,5.73,3.57,2168
78727,0.83,Premium,E,SI1,62.6,56.0,6.02,5.97,3.75,3207
55077,2.06,Premium,H,SI2,61.2,58.0,8.25,8.19,5.05,17408
13916,0.7,Very Good,D,SI2,62.2,55.0,5.65,5.68,3.53,2349
51758,0.73,Very Good,E,SI2,63.0,58.0,5.67,5.73,3.59,2138
121894,0.71,Premium,F,SI2,59.7,62.0,5.79,5.81,3.46,2331
11228,0.33,Premium,E,VVS2,61.7,60.0,4.48,4.46,2.76,1114
22650,0.7,Premium,E,VS2,62.7,58.0,5.69,5.64,3.56,2939
181783,0.9,Very Good,D,SI1,63.5,58.0,6.04,6.0,3.8,4150
44820,1.04,Ideal,I,VS2,62.3,56.0,6.47,6.5,4.04,5166
103456,0.8,Good,F,VS2,59.4,65.0,6.02,6.06,3.58,3013
97100,0.3,Premium,D,VS2,61.0,58.0,4.32,4.29,2.62,626
114444,1.09,Ideal,D,SI2,61.7,56.0,6.57,6.62,4.07,4854
35094,0.97,Ideal,E,SI1,59.8,56.0,6.41,6.43,3.83,4770
188215,1.05,Ideal,G,VS1,62.5,57.0,6.48,6.52,4.06,6444
20961,0.27,Ideal,H,VVS1,61.6,56.0,4.15,4.17,2.56,504
14374,0.35,Premium,D,SI1,61.9,58.0,4.49,4.52,2.79,716
32481,0.7,Very Good,E,VS2,58.1,57.0,5.84,5.8,3.39,3033
102652,0.31,Ideal,E,SI1,61.9,56.0,4.34,4.36,2.69,663
27567,0.31,Ideal,G,VVS2,62.1,56.0,4.4,4.43,2.74,907
68271,0.42,Ideal,G,SI1,62.3,54.0,4.79,4.83,2.99,916
137308,1.5,Premium,I,SI2,60.6,60.0,7.39,7.35,4.48,7955
116060,0.31,Very Good,E,VS2,62.8,56.0,4.29,4.31,2.7,680
28279,0.31,Ideal,D,VS2,62.0,57.0,4.3,4.32,2.68,734
103451,0.5,Premium,F,VVS2,59.8,59.0,5.21,5.17,3.09,2002
13838,0.43,Ideal,F,VVS1,61.4,56.0,4.85,4.88,2.98,1313
86822,0.45,Ideal,E,VS1,61.3,56.0,4.93,4.93,3.03,1245
49049,0.39,Ideal,H,SI1,61.5,55.0,4.68,4.71,2.89,616
53523,0.41,Very Good,F,VS1,63.2,58.0,4.68,4.72,2.97,931
57232,0.24,Ideal,G,SI1,62.0,54.0,3.99,4.02,2.47,337
2760,0.34,Very Good,D,SI2,62.9,55.0,4.5,4.47,2.82,689
18270,1.01,Very Good,H,SI2,62.6,58.0,6.31,6.35,3.96,4004
87861,0.7,Premium,H,VS2,61.1,57.0,5.7,5.69,3.48,2329
189306,1.03,Ideal,D,SI2,60.3,56.0,6.57,6.6,3.97,4751
7013,1.27,Ideal,G,VS2,62.3,57.0,6.91,6.96,4.32,8602
128937,0.9,Premium,E,VS2,62.2,60.0,6.1,6.16,3.81,4739
181640,1.01,Good,D,SI2,64.0,57.0,6.34,6.27,4.04,4197
62872,2.2,Ideal,I,SI1,62.4,55.0,8.33,8.27,5.2,15829
139037,0.58,Ideal,G,VS1,62.0,55.0,5.33,5.38,3.32,1790
176933,2.35,Ideal,H,SI2,62.1,57.0,8.56,8.5,5.27,18198
22383,0.31,Ideal,I,VVS1,61.3,57.0,4.3,4.34,2.65,415
162948,0.51,Premium,E,VS1,58.2,61.0,5.26,5.3,3.06,1899
149786,0.5,Premium,D,VS2,59.6,60.0,5.21,5.16,3.09,1847
135291,0.41,Premium,E,SI2,61.4,58.0,4.81,4.75,2.93,827
91552,0.35,Ideal,F,VS2,62.2,54.0,4.55,4.58,2.83,706
177075,1.04,Ideal,G,VVS2,62.4,55.0,6.48,6.52,4.05,7733
180127,0.39,Ideal,E,IF,62.2,54.0,4.67,4.71,2.92,1300
113501,0.25,Ideal,F,VVS1,61.8,57.0,4.05,4.06,2.52,525
181326,0.41,Ideal,E,VS2,60.9,56.0,4.86,4.81,2.94,935
184032,1.01,Good,G,VVS1,63.3,57.0,6.34,6.38,4.01,8907
20205,1.1,Very Good,D,SI1,61.6,58.0,6.64,6.6,4.08,6164
169915,0.32,Ideal,E,VS1,62.2,54.0,4.38,4.4,2.73,705
90208,1.0,Good,J,VS2,63.9,60.0,6.32,6.27,4.01,3363
94973,1.22,Premium,H,VS2,62.6,58.0,6.87,6.76,4.27,7433
135736,0.9,Very Good,H,VS1,62.4,59.0,6.07,6.15,3.81,4838
132052,0.7,Ideal,F,SI1,61.0,57.0,5.75,5.78,3.51,2333
166395,0.42,Very Good,F,VS1,62.7,58.0,4.74,4.77,2.98,929
187566,1.21,Good,F,VS2,60.7,58.0,6.8,6.85,4.15,7976
114769,1.51,Ideal,E,VS2,61.6,53.0,7.37,7.33,4.53,15602
138818,0.55,Ideal,J,SI2,60.9,56.0,5.28,5.33,3.23,1235
77238,1.16,Very Good,G,SI1,63.5,57.0,6.73,6.64,4.24,4841
19232,0.33,Ideal,H,VS1,62.5,56.0,4.41,4.43,2.76,579
30483,0.4,Premium,J,VS2,61.5,59.0,4.66,4.7,2.88,712
47482,0.34,Ideal,J,VVS1,62.2,53.0,4.46,4.51,2.79,531
45381,0.3,Ideal,G,VVS2,62.3,55.0,4.33,4.3,2.69,665
27394,0.76,Premium,E,SI1,60.5,59.0,5.85,5.84,3.53,2885
80132,1.52,Ideal,G,VS2,61.6,58.0,7.3,7.39,4.53,12161
92285,1.01,Very Good,G,VS1,63.1,58.0,6.33,6.41,4.02,6618
123132,0.53,Good,G,SI1,64.3,55.0,5.09,5.14,3.3,1306
189557,1.13,Ideal,E,SI2,61.7,56.0,6.72,6.69,4.14,5884
181060,2.11,Very Good,J,SI1,63.3,56.0,8.15,8.09,5.14,14185
29111,0.3,Premium,F,VS2,62.6,60.0,4.29,4.25,2.67,776
95769,0.59,Ideal,E,VS1,62.6,56.0,5.34,5.38,3.35,2274
191692,0.71,Ideal,G,VS1,61.4,56.0,5.73,5.76,3.53,2939
182812,1.01,Premium,F,VS1,61.5,58.0,6.44,6.41,3.95,7365
81040,0.3,Ideal,D,SI2,62.0,56.0,4.27,4.3,2.66,468
134102,0.51,Premium,E,VS2,62.6,58.0,5.08,5.13,3.2,1651
31869,0.75,Premium,E,VS2,58.7,58.0,5.97,6.03,3.51,2960
188032,1.02,Ideal,F,SI2,62.8,56.0,6.43,6.38,4.02,4201
189108,0.51,Very Good,G,VVS2,62.8,57.0,5.06,5.09,3.19,1713
